text	label	edu1_idx	edu2_idx	file
spk1: boob [SEP] spk1: (sorry that was my friend)	Explanation	3	4	pilot21_1
spk3: and whoever has most cards wins [SEP] spk3: *when	Correction	6	8	pilot21_1
spk3: It ends [SEP] spk3: and whoever has most cards wins	Continuation	5	6	pilot21_1
spk3: and whoever has most cards wins [SEP] spk3: Most point,	Correction	6	9	pilot21_1
spk3: Most point, [SEP] spk3: sorry	Comment	9	10	pilot21_1
spk2: wheat for clay or wood anyone? [SEP] spk3: no	Question_answer_pair	11	13	pilot21_1
spk2: wheat for clay or wood anyone? [SEP] spk4: no	Question_answer_pair	11	14	pilot21_1
spk2: wheat for clay or wood anyone? [SEP] spk1: no	Question_answer_pair	11	15	pilot21_1
spk3: no [SEP] spk4: no	Parallel	13	14	pilot21_1
spk4: no [SEP] spk1: no	Parallel	14	15	pilot21_1
spk3: no [SEP] spk3: It ends	Elaboration	2	5	pilot21_1
spk3: It ends [SEP] spk4: haha	Acknowledgement	5	7	pilot21_1
spk3: It ends [SEP] spk2: wheat for clay or wood anyone?	Continuation	5	11	pilot21_1
spk3: Most point, [SEP] spk3: Let's just make use of remaining 7 mins	Comment	9	12	pilot21_1
spk4: how do i confirm? [SEP] spk1: i dont know	Question_answer_pair	0	1	pilot21_2
spk2: Dma [SEP] spk4: eh?	Clarification_question	3	4	pilot21_2
spk4: eh? [SEP] spk2: That wasn't meant to type.	Question_answer_pair	4	5	pilot21_2
spk1: i dont know [SEP] spk2: Email Markus?	Q_Elab	1	6	pilot21_2
spk4: how do i confirm? [SEP] spk2: Dma	Question_answer_pair	0	3	pilot21_2
spk4: how do i confirm? [SEP] spk1: so.. no one knows how to confirm?	Result	0	7	pilot21_2
spk4: how did you reject it josephine? [SEP] spk2: Just pressed reject.	Question_answer_pair	8	9	pilot21_2
spk1: then i guess [SEP] spk1: theres an accept button right next to it	Continuation	12	13	pilot21_2
spk2: Just pressed reject. [SEP] spk1: then i guess	Result	9	12	pilot21_2
spk1: then i guess [SEP] spk4: where's that?	Q_Elab	12	14	pilot21_2
spk1: so.. no one knows how to confirm? [SEP] spk4: how did you reject it josephine?	Clarification_question	7	8	pilot21_2
spk1: then i guess [SEP] spk2: Do you see a reject button?	Q_Elab	12	16	pilot21_2
spk2: Do you see a reject button? [SEP] spk4: i don't see either button	Question_answer_pair	16	19	pilot21_2
spk4: i don't see either button [SEP] spk2: On Katherine's screen?	Q_Elab	19	20	pilot21_2
spk2: On Katherine's screen? [SEP] spk2: in a bubble	Elaboration	20	21	pilot21_2
spk4: i see the bubble [SEP] spk4: but no options	Contrast	22	23	pilot21_2
spk2: On Katherine's screen? [SEP] spk4: i see the bubble	Question_answer_pair	20	22	pilot21_2
spk3: Are you on a Unix/Linux machine? [SEP] spk4: no	Question_answer_pair	24	25	pilot21_2
spk2: On Katherine's screen? [SEP] spk4: oh, okay. haha	Question_answer_pair	20	27	pilot21_2
spk2: Can you try another trade? [SEP] spk1: ill try	Question_answer_pair	32	33	pilot21_2
spk1: ill try [SEP] spk4: ok	Acknowledgement	33	35	pilot21_2
spk2: I meant a trade with Amanda... [SEP] spk2: Or can you offer to more than one person?	Alternation	37	38	pilot21_2
spk4: are you offering sheep, katherine? [SEP] spk1: ya	Question_answer_pair	39	41	pilot21_2
spk1: ya [SEP] spk4: oh, ok.	Acknowledgement	41	42	pilot21_2
spk4: oh, ok. [SEP] spk4: sorry, not interested	Result	42	43	pilot21_2
spk2: I think [SEP] spk1: now how did that happen	Clarification_question	45	48	pilot21_2
spk2: I think [SEP] spk4: yeh it did	Acknowledgement	45	47	pilot21_2
spk2: I think [SEP] spk2: it only went to me...	Continuation	45	46	pilot21_2
spk4: sorry, not interested [SEP] spk4: my bad	Comment	43	44	pilot21_2
spk4: then pick me, katherine, [SEP] spk4: pick meee!	Continuation	29	30	pilot21_2
spk3: The trade offer is between Katherine and Josephinel. [SEP] spk4: then pick me, katherine,	Result	28	29	pilot21_2
spk4: ok [SEP] spk1: oh ok	Acknowledgement	35	36	pilot21_2
spk1: ill try [SEP] spk2: I meant a trade with Amanda...	Correction	33	37	pilot21_2
spk2: I meant a trade with Amanda... [SEP] spk1: i think the offer goes to everyone	Question_answer_pair	37	40	pilot21_2
spk1: ill try [SEP] spk4: are you offering sheep, katherine?	Q_Elab	33	39	pilot21_2
spk4: then pick me, katherine, [SEP] spk2: Can you try another trade?	Clarification_question	29	32	pilot21_2
spk1: i think the offer goes to everyone [SEP] spk2: I think	Correction	40	45	pilot21_2
spk2: So no-one wants to trade? [SEP] spk2: So you can press done?	Result	49	50	pilot21_2
spk4: sorry, not interested [SEP] spk2: So no-one wants to trade?	Result	43	49	pilot21_2
spk1: i dont know [SEP] spk1: haha	Comment	1	2	pilot21_2
spk2: Do you see a reject button? [SEP] spk2: On Katherine's screen?	Elaboration	16	20	pilot21_2
spk2: Email Markus? [SEP] spk3: Sorry,	Question_answer_pair	6	10	pilot21_2
spk3: Sorry, [SEP] spk3: busy in another game.	Background	10	11	pilot21_2
spk1: so.. no one knows how to confirm? [SEP] spk3: Click accept or reject.	Question_answer_pair	7	15	pilot21_2
spk3: Click accept or reject. [SEP] spk3: If you can't accept,	Continuation	15	17	pilot21_2
spk4: i see the bubble [SEP] spk3: Are you on a Unix/Linux machine?	Clarification_question	22	24	pilot21_2
spk4: no [SEP] spk3: Oh, Amanda, you can't do anything.	Continuation	25	26	pilot21_2
spk3: Oh, Amanda, you can't do anything. [SEP] spk3: The trade offer is between Katherine and Josephinel.	Explanation	26	28	pilot21_2
spk3: The trade offer is between Katherine and Josephinel. [SEP] spk3: Remember that the easiest way to play is to negotiate trades!	Continuation	28	31	pilot21_2
spk3: Remember that the easiest way to play is to negotiate trades! [SEP] spk3: Meaning agreeing them before registering them.	Elaboration	31	34	pilot21_2
spk3: If you can't accept, [SEP] spk3: you don't have the requested resources.	Conditional	17	18	pilot21_2
spk4: i'm enjoying these emoticons [SEP] spk3: Me too.	Parallel	0	1	pilot21_3
spk3: Me too. [SEP] spk2: same!	Parallel	1	2	pilot21_3
spk2: same! [SEP] spk2:  can you not see your own?	Clarification_question	2	3	pilot21_3
spk1: anyone selling ore or clay [SEP] spk3: No	Question_answer_pair	4	5	pilot21_3
spk1: anyone selling ore or clay [SEP] spk4: nope	Question_answer_pair	4	6	pilot21_3
spk1: anyone selling ore or clay [SEP] spk2: no	Question_answer_pair	4	7	pilot21_3
spk1: hey whaqt is trade with bank or port? [SEP] spk4: you can swap 4 of one type of card for 1 of your choice	Question_answer_pair	8	9	pilot21_3
spk1: anyone selling ore or clay [SEP] spk1: hey whaqt is trade with bank or port?	Clarification_question	4	8	pilot21_3
spk2: same! [SEP] spk1: anyone selling ore or clay	Continuation	2	4	pilot21_3
spk4: so i guess [SEP] spk4: with 10 cards you have to discard.	Continuation	10	11	pilot21_3
spk4: with 10 cards you have to discard. [SEP] spk4: how annoying.	Comment	11	12	pilot21_3
spk4: you can swap 4 of one type of card for 1 of your choice [SEP] spk4: so i guess	Result	9	10	pilot21_3
spk4: anyone got clay for sheep? [SEP] spk3: No	Question_answer_pair	1	2	pilot21_4
spk4: anyone got clay for sheep? [SEP] spk1: no	Question_answer_pair	1	3	pilot21_4
spk4: anyone got clay for sheep? [SEP] spk2: no	Question_answer_pair	1	4	pilot21_4
spk3: No [SEP] spk1: no	Parallel	2	3	pilot21_4
spk1: no [SEP] spk2: no	Parallel	3	4	pilot21_4
spk3: No [SEP] spk2: no	Parallel	2	4	pilot21_4
spk4: sweet [SEP] spk4: anyone got clay for sheep?	Continuation	0	1	pilot21_4
spk2: anybody prepared to trade a sheep? [SEP] spk4: i have no sheep	Question_answer_pair	0	4	pilot21_5
spk1: wow [SEP] spk1: how long is this game going to take	Clarification_question	1	2	pilot21_5
spk1: wow [SEP] spk4: ageeees	Parallel	1	3	pilot21_5
spk2: anybody prepared to trade a sheep? [SEP] spk3: Sorry, I got disconected	Background	0	5	pilot21_5
spk1: how long is this game going to take [SEP] spk2: anyone else?	Q_Elab	2	6	pilot21_5
spk3: Sorry, I got disconected [SEP] spk2: anyone else?	Result	5	6	pilot21_5
spk3: ni [SEP] spk3: no	Correction	7	8	pilot21_5
spk2: anyone else? [SEP] spk3: ni	Question_answer_pair	6	7	pilot21_5
spk2: anybody prepared to trade a sheep? [SEP] spk1: wow	Comment	0	1	pilot21_5
spk2: anyone else with sheep yet? [SEP] spk3: No	Question_answer_pair	0	1	pilot21_6
spk2: anyone else with sheep yet? [SEP] spk1: got another 1	Question_answer_pair	0	2	pilot21_6
spk1: got another 1 [SEP] spk2: what would you trade it for?	Q_Elab	2	3	pilot21_6
spk2: what would you trade it for? [SEP] spk2:  clay or wood?	Elaboration	3	4	pilot21_6
spk2: what would you trade it for? [SEP] spk1: ore?	Q_Elab	3	5	pilot21_6
spk1: ore? [SEP] spk2: dont have that!	Question_answer_pair	5	6	pilot21_6
spk2: dont have that! [SEP] spk1: ill trade it for wood	Result	6	7	pilot21_6
spk2: what would you trade it for? [SEP] spk1: ill trade it for wood	Question_answer_pair	3	7	pilot21_6
spk2: sheep in exchange for wheat?? [SEP] spk4: no	Question_answer_pair	0	1	pilot21_7
spk2: sheep in exchange for wheat?? [SEP] spk3: no	Question_answer_pair	0	2	pilot21_7
spk1: wheat for clay? [SEP] spk3: no	Question_answer_pair	3	4	pilot21_7
spk1: wheat for clay? [SEP] spk4: no	Question_answer_pair	3	5	pilot21_7
spk2: do you mean [SEP] spk2: you want wheat??	Elaboration	6	7	pilot21_7
spk1: wheat for clay? [SEP] spk2: do you mean	Clarification_question	3	6	pilot21_7
spk2: do you mean [SEP] spk1: no	Question_answer_pair	6	8	pilot21_7
spk1: no [SEP] spk1: i want to get rid of it	Elaboration	8	9	pilot21_7
spk2: sorry [SEP] spk2: don't haveit	Comment	10	11	pilot21_7
spk1: wheat for clay? [SEP] spk2: don't haveit	Question_answer_pair	3	11	pilot21_7
spk4: no [SEP] spk4: nope	Elaboration	5	12	pilot21_7
spk4: does anyone want sheep? [SEP] spk2: YES	Question_answer_pair	14	15	pilot21_7
spk4: does anyone want sheep? [SEP] spk3: Me	Question_answer_pair	14	16	pilot21_7
spk4: does anyone want sheep? [SEP] spk4: i want clay or ore	Q_Elab	14	17	pilot21_7
spk4: does anyone want sheep? [SEP] spk3: Clay	Q_Elab	14	18	pilot21_7
spk3: Clay [SEP] spk4: 1 4 1 both of you?	Q_Elab	18	20	pilot21_7
spk4: i want clay or ore [SEP] spk4: 1 4 1 both of you?	Q_Elab	17	20	pilot21_7
spk2: do you mean [SEP] spk4: does anyone want sheep?	Continuation	6	14	pilot21_7
spk2: YES [SEP] spk2: I NEED SHEEP!!!!!	Elaboration	15	19	pilot21_7
spk4: 1 4 1 both of you? [SEP] spk2: yes	Acknowledgement	20	22	pilot21_7
spk2: yes [SEP] spk2: but what do you want in return again?	Contrast	22	23	pilot21_7
spk2: but what do you want in return again? [SEP] spk4: ore?	Question_answer_pair	23	24	pilot21_7
spk4: ore? [SEP] spk4: or anything really except wheat	Alternation	24	25	pilot21_7
spk4: ore? [SEP] spk2: wood??	Q_Elab	24	26	pilot21_7
spk2: wood?? [SEP] spk4: sure	Question_answer_pair	26	27	pilot21_7
spk4: does anyone want sheep? [SEP] spk4: anyone else want some more sheeep?	Narration	14	28	pilot21_7
spk4: anyone else want some more sheeep? [SEP] spk4: i need ore!	Elaboration	28	29	pilot21_7
spk4: anyone else want some more sheeep? [SEP] spk3: no	Question_answer_pair	28	30	pilot21_7
spk4: anyone else want some more sheeep? [SEP] spk2: will do as soon as i get something other than wheat to trade with you!	Question_answer_pair	28	31	pilot21_7
spk2: will do as soon as i get something other than wheat to trade with you! [SEP] spk1: ok hurry up	Acknowledgement	31	32	pilot21_7
spk2: would you trade another sheep for another wood? [SEP] spk3: no	Question_answer_pair	33	34	pilot21_7
spk2: would you trade another sheep for another wood? [SEP] spk4: nope	Question_answer_pair	33	35	pilot21_7
spk4: nope [SEP] spk4: only got one left	Explanation	35	36	pilot21_7
spk4: 1 4 1 both of you? [SEP] spk3: yup	Question_answer_pair	20	21	pilot21_7
spk4: anyone else want some more sheeep? [SEP] spk2: would you trade another sheep for another wood?	Continuation	28	33	pilot21_7
spk4: nope [SEP] spk2: ok	Acknowledgement	35	37	pilot21_7
spk3: no [SEP] spk2: ok	Acknowledgement	34	37	pilot21_7
spk3: no [SEP] spk3: no sheep.	Elaboration	2	13	pilot21_7
spk2: sheep in exchange for wheat?? [SEP] spk1: wheat for clay?	Q_Elab	0	3	pilot21_7
spk1: still wanting clay?? [SEP] spk1:  Will swap for ore?	Elaboration	0	1	pilot21_8
spk1: still wanting clay?? [SEP] spk2: Okay	Question_answer_pair	0	2	pilot21_8
spk2: wood for clay ? [SEP] spk4: Don't hav enay	Question_answer_pair	0	1	pilot21_9
spk4: Don't hav enay [SEP] spk1: !	Comment	1	2	pilot21_9
spk4: Don't hav enay [SEP] spk4: Have any...	Correction	1	3	pilot21_9
spk2: wood for clay ? [SEP] spk3: nope	Question_answer_pair	0	4	pilot21_9
spk4: Don't hav enay [SEP] spk4: Sorry,	Explanation	1	5	pilot21_9
spk4: Sorry, [SEP] spk4: I'm getting tired.	Explanation	5	6	pilot21_9
spk3: Anyone with sheep? [SEP] spk1: ja	Question_answer_pair	0	1	pilot21_10
spk1: ja [SEP] spk3: Wood?	Q_Elab	1	2	pilot21_10
spk3: Wood? [SEP] spk1: ok	Question_answer_pair	2	3	pilot21_10
spk3: Anyone with sheep? [SEP] spk2: nope	Question_answer_pair	0	4	pilot21_10
spk2: nope [SEP] spk2: i don't have any sheep	Explanation	4	5	pilot21_10
spk2: i don't have any sheep [SEP] spk1: i do	Contrast	5	6	pilot21_10
spk1: i do [SEP] spk3: Sorry,	Comment	6	7	pilot21_10
spk3: Sorry, [SEP] spk3: the colour thing is a little unclear	Explanation	7	8	pilot21_10
spk3: How many before discarding? [SEP] spk1: :O katherine!	Comment	0	1	pilot21_11
spk1: :O katherine! [SEP] spk1: how could you?	Elaboration	1	2	pilot21_11
spk2: im sorry [SEP] spk2: im not even sure	Explanation	3	4	pilot21_11
spk2: im not even sure [SEP] spk2: whats going on...	Continuation	4	5	pilot21_11
spk1: how could you? [SEP] spk2: im sorry	Question_answer_pair	2	3	pilot21_11
spk3: No clay for anything [SEP] spk3: right?	Clarification_question	0	1	pilot21_12
spk1: nope, [SEP] spk1: serious lack of clay.	Explanation	2	3	pilot21_12
spk3: No clay for anything [SEP] spk1: nope,	Question_answer_pair	0	2	pilot21_12
spk3: No clay for anything [SEP] spk2: no	Question_answer_pair	0	4	pilot21_12
spk3: No clay for anything [SEP] spk4: no	Question_answer_pair	0	5	pilot21_12
spk3: No-one wants wheat for clay? [SEP] spk1: nope	Question_answer_pair	0	1	pilot21_13
spk3: No-one wants wheat for clay? [SEP] spk2: nope	Question_answer_pair	0	2	pilot21_13
spk1: nope [SEP] spk3: Sorry about that...	Acknowledgement	1	3	pilot21_13
spk2: nope [SEP] spk3: Sorry about that...	Acknowledgement	2	3	pilot21_13
spk2: how do you do that? [SEP] spk3: get a soldier card.	Question_answer_pair	5	6	pilot21_13
spk3: get a soldier card. [SEP] spk2: ohh	Acknowledgement	6	7	pilot21_13
spk3: Sorry about that... [SEP] spk2: how do you do that?	Clarification_question	3	5	pilot21_13
spk3: Sorry about that... [SEP] spk3: You had more...	Explanation	3	4	pilot21_13
spk3: Sheep? [SEP] spk2: nada :(	Question_answer_pair	0	1	pilot21_14
spk2: nada :( [SEP] spk3: Doesn't matter	Acknowledgement	1	2	pilot21_14
spk3: Sheep? [SEP] spk1: nope	Question_answer_pair	0	3	pilot21_14
spk2: So kind, [SEP] spk2: my only resource	Explanation	0	1	pilot21_15
spk2: So kind, [SEP] spk2: :(	Comment	0	2	pilot21_15
spk1: yo [SEP] spk1: you got 6 pointsd	Elaboration	3	4	pilot21_15
spk2: So kind, [SEP] spk1: yo	Contrast	0	3	pilot21_15
spk2: amanda has more [SEP] spk5: more points?	Clarification_question	5	6	pilot21_15
spk2: amanda has more [SEP] spk2: hers are just hidden	Elaboration	5	7	pilot21_15
spk1: no... [SEP] spk1: shes got the least	Elaboration	8	9	pilot21_15
spk2: hers are just hidden [SEP] spk2: in dev cards	Elaboration	7	10	pilot21_15
spk2: amanda has more [SEP] spk1: no...	Correction	5	8	pilot21_15
spk5: yeh [SEP] spk5: i've got shitloads of soldiers	Explanation	12	13	pilot21_15
spk2: amanda has more [SEP] spk5: yeh	Acknowledgement	5	12	pilot21_15
spk5: i've got shitloads of soldiers [SEP] spk1: LOL	Comment	13	15	pilot21_15
spk1: LOL [SEP] spk1: I DIDNT KNOW YOU COULD HAVE THEM	Explanation	15	16	pilot21_15
spk1: caps maj, [SEP] spk1: sorry	Explanation	17	18	pilot21_15
spk1: I DIDNT KNOW YOU COULD HAVE THEM [SEP] spk1: sorry	Comment	16	18	pilot21_15
spk3: ore in return for a sheep? [SEP] spk2: Yes	Question_answer_pair	47	48	pilot21_15
spk2: Yes [SEP] spk2: one	Elaboration	48	49	pilot21_15
spk5: yaaaay [SEP] spk2: Yay!	Continuation	50	51	pilot21_15
spk5: yaaaay [SEP] spk5: congrats josephine!	Explanation	50	52	pilot21_15
spk5: congrats josephine! [SEP] spk2: Thanks.	Acknowledgement	52	53	pilot21_15
spk2: Thanks. [SEP] spk2: It was nice playing with you.	Continuation	53	54	pilot21_15
spk2: It was nice playing with you. [SEP] spk5: ditto	Parallel	54	55	pilot21_15
spk2: Yay! [SEP] spk3: well done :)	Acknowledgement	51	56	pilot21_15
spk1: yo [SEP] spk2: amanda has more	Contrast	3	5	pilot21_15
spk2: amanda has more [SEP] spk3: why cant i end my turn?	Clarification_question	5	11	pilot21_15
spk1: no... [SEP] spk3: why cant i end my turn?	Clarification_question	8	11	pilot21_15
spk5: yeh [SEP] spk4: addtime	Continuation	12	14	pilot21_15
spk4: addtime [SEP] spk2: We don't want more time	Contrast	14	19	pilot21_15
spk2: We don't want more time [SEP] spk3: i cantclick done?	Clarification_question	19	20	pilot21_15
spk3: i cantclick done? [SEP] spk5: confused.com	Question_answer_pair	20	21	pilot21_15
spk5: confused.com [SEP] spk2: indeed	Parallel	21	22	pilot21_15
spk3: i cantclick done? [SEP] spk2: indeed	Question_answer_pair	20	22	pilot21_15
spk2: indeed [SEP] spk1: yo	Clarification_question	22	23	pilot21_15
spk5: confused.com [SEP] spk1: yo	Clarification_question	21	23	pilot21_15
spk1: yo [SEP] spk1: what just happened?	Elaboration	23	24	pilot21_15
spk1: what just happened? [SEP] spk1: 31 minutes?	Elaboration	24	25	pilot21_15
spk4: addtime [SEP] spk2: Markus!	Comment	14	26	pilot21_15
spk2: Markus! [SEP] spk2: It ended	Continuation	26	27	pilot21_15
spk2: It ended [SEP] spk1: no,	Correction	27	28	pilot21_15
spk1: no, [SEP] spk1: he added time	Elaboration	28	29	pilot21_15
spk1: he added time [SEP] spk2: Why was it extended?	Clarification_question	29	30	pilot21_15
spk1: he added time [SEP] spk1: i got to go though	Contrast	29	31	pilot21_15
spk1: i got to go though [SEP] spk5: mehhhhh	Comment	31	32	pilot21_15
spk1: i got to go though [SEP] spk3: yeh	Acknowledgement	31	33	pilot21_15
spk3: yeh [SEP] spk3: well	Continuation	33	34	pilot21_15
spk1: i got to go though [SEP] spk1: does that mean i don't get money	Clarification_question	31	36	pilot21_15
spk3: well [SEP] spk4: Charlotte must move the robber	Explanation	34	37	pilot21_15
spk1: i got to go though [SEP] spk4: Well,	Acknowledgement	31	38	pilot21_15
spk4: Well, [SEP] spk4: if you have to go,.	Continuation	38	39	pilot21_15
spk4: Well, [SEP] spk4: The others can continue though.	Contrast	38	40	pilot21_15
